customer_id,name,age,gender,occupation,income,transaction_count,total_transaction_amount,average_transaction_amount,median_transaction_amount,activity_segment,spending_segment
C04436,Om Karan,47,Male,Government Employee,74089.0,12,529758.38,44146.53,31326.91,Medium Activity,Medium Spender
C04437,Yachana Sibal,49,Male,Business Owner,189859.0,6,236282.92,39380.49,36346.68,Low Activity,Low Spender
C04438,Vyanjana Balasubramanian,28,Female,Government Employee,127774.0,6,275947.69,45991.28,37569.54,Low Activity,Low Spender
C04439,Deepa Chahal,45,Female,Sales Executive,193832.0,12,693305.29,57775.44,58653.54,Medium Activity,High Spender
C04440,Gaurav Char,33,Male,Doctor,122029.0,16,786067.09,49129.19,45769.48,High Activity,High Spender
C04441,Henry Suresh,43,Male,Doctor,148427.0,7,486891.56,69555.94,87635.33,Low Activity,Medium Spender
C04442,Kevin Thaman,52,Female,Student,32827.0,7,463207.37,66172.48,62473.75,Low Activity,Medium Spender
C04443,Nihal Roy,37,Male,Student,141525.0,15,660165.37,44011.02,45552.12,Medium Activity,High Spender
C04444,Jason Krish,31,Male,Software Engineer,140257.0,6,235619.81,39269.97,41682.57,Low Activity,Low Spender
C04445,Faqid Dalal,54,Female,Doctor,128371.0,4,186449.93,46612.48,51971.5,Low Activity,Low Spender
C04446,Arunima Dada,28,Female,Business Owner,94303.0,5,175498.49,35099.7,27569.83,Low Activity,Low Spender
C04447,Barkha Vala,38,Male,Student,23609.0,7,383808.75,54829.82,65274.66,Low Activity,Low Spender
C04448,Yatan Setty,51,Male,Other,139125.0,7,340585.08,48655.01,29610.04,Low Activity,Low Spender
C04449,Raksha Devi,43,Female,Doctor,137792.0,4,192190.4,48047.6,44220.67,Low Activity,Low Spender
C04450,Akshay Keer,33,Female,Sales Executive,122392.0,9,449828.15,49980.91,42386.15,Medium Activity,Medium Spender
C04451,Saumya Shah,38,Male,Sales Executive,77819.0,12,521777.81,43481.48,49788.86,Medium Activity,Medium Spender
C04452,Balhaar Sheth,49,Male,Software Engineer,81452.0,12,595540.3,49628.36,49647.67,Medium Activity,High Spender
C04453,Brinda Varma,62,Female,Student,77376.0,8,441974.92,55246.86,60516.4,Low Activity,Medium Spender
C04454,Arunima Chad,56,Male,Teacher,90169.0,13,606703.76,46669.52,46757.48,Medium Activity,High Spender
C04455,Urvi Chandra,44,Female,Teacher,91253.0,11,672798.25,61163.48,75505.59,Medium Activity,High Spender
C04456,Girish Babu,63,Female,Student,25321.0,16,838300.04,52393.75,53077.16,High Activity,High Spender
C04457,Ikbal Bhavsar,25,Male,Doctor,94137.0,13,570275.23,43867.33,35087.0,Medium Activity,High Spender
C04458,Jhalak Venkatesh,37,Male,Farmer,180850.0,12,471848.66,39320.72,30095.06,Medium Activity,Medium Spender
C04459,Oliver Deep,57,Male,Sales Executive,158497.0,5,197500.72,39500.14,18079.41,Low Activity,Low Spender
C04460,Manan Talwar,21,Male,Software Engineer,105819.0,13,718751.35,55288.57,59581.36,Medium Activity,High Spender
C04461,Indali Bajaj,65,Female,Other,109468.0,13,671787.5,51675.96,56143.74,Medium Activity,High Spender
C04462,Robert Chad,21,Female,Doctor,69118.0,16,1095079.16,68442.45,76665.5,High Activity,High Spender
C04463,Sai Nayar,27,Female,Student,85842.0,9,564357.3,62706.37,57825.48,Medium Activity,Medium Spender
C04464,Ekansh Kapoor,65,Female,Other,72289.0,4,58816.4,14704.1,17449.92,Low Activity,Low Spender
C04465,Pooja Ganesan,61,Female,Other,168167.0,9,554896.2,61655.13,68608.78,Medium Activity,Medium Spender
C04466,Charles Gaba,57,Female,Teacher,119594.0,10,461546.61,46154.66,52532.85,Medium Activity,Medium Spender
C04467,Devika Murthy,51,Male,Doctor,105122.0,10,517468.88,51746.89,57887.76,Medium Activity,Medium Spender
C04468,Sara Vala,23,Female,Government Employee,143570.0,11,631825.52,57438.68,76957.29,Medium Activity,High Spender
C04469,Jasmit Patla,36,Female,Sales Executive,79658.0,12,826092.28,68841.02,66032.76,Medium Activity,High Spender
C04470,Bimala Sastry,48,Male,Teacher,47051.0,12,796241.25,66353.44,69406.4,Medium Activity,High Spender
C04471,Xiti Kant,57,Male,Doctor,127671.0,8,398907.5,49863.44,52646.6,Low Activity,Low Spender
C04472,Warjas Batra,23,Male,Sales Executive,128097.0,7,377677.6,53953.94,50821.78,Low Activity,Low Spender
C04473,Ishanvi Khurana,55,Male,Teacher,198509.0,7,317435.19,45347.88,53309.38,Low Activity,Low Spender
C04474,Tejas Dutt,56,Female,Business Owner,77863.0,14,826352.95,59025.21,58492.13,Medium Activity,High Spender
C04475,Maya Krishnan,34,Male,Government Employee,45390.0,10,545381.33,54538.13,60817.52,Medium Activity,Medium Spender
C04476,Kabir Dash,23,Female,Software Engineer,174009.0,12,615312.57,51276.05,49615.18,Medium Activity,High Spender
C04477,Devansh Mane,47,Male,Accountant,188563.0,10,722835.74,72283.57,74554.28,Medium Activity,High Spender
C04478,Vaishnavi Kadakia,58,Female,Doctor,44505.0,4,224690.88,56172.72,52206.24,Low Activity,Low Spender
C04479,Samarth Karpe,42,Male,Other,51137.0,8,260408.33,32551.04,22797.36,Low Activity,Low Spender
C04480,Hemal Subramanian,26,Female,Other,160742.0,8,375150.89,46893.86,45635.72,Low Activity,Low Spender
C04481,Anika Kashyap,61,Male,Software Engineer,144783.0,3,106976.3,35658.77,27519.99,Low Activity,Low Spender
C04482,Girindra Bora,65,Female,Farmer,63787.0,7,294258.49,42036.93,38237.2,Low Activity,Low Spender
C04483,Sanya Khatri,63,Male,Sales Executive,76717.0,11,629294.57,57208.6,59010.19,Medium Activity,High Spender
C04484,Yahvi Mitra,47,Female,Teacher,43254.0,10,638392.27,63839.23,60655.36,Medium Activity,High Spender
C04485,Yasti Mitra,53,Male,Other,92789.0,7,309139.23,44162.75,44395.78,Low Activity,Low Spender
C04486,Jackson Kulkarni,21,Female,Government Employee,113559.0,12,803438.7,66953.22,74389.47,Medium Activity,High Spender
C04487,Zayan Barad,49,Male,Software Engineer,45561.0,7,341960.73,48851.53,45815.21,Low Activity,Low Spender
C04488,Vedant Gopal,61,Male,Accountant,70474.0,9,444332.9,49370.32,46221.87,Medium Activity,Medium Spender
C04489,Rachita Som,32,Male,Doctor,31850.0,6,314799.06,52466.51,51197.5,Low Activity,Low Spender
C04490,Baghyawati Modi,32,Male,Doctor,71811.0,14,780158.75,55725.62,56735.09,Medium Activity,High Spender
C04491,Hemal Choudhury,29,Female,Sales Executive,36062.0,10,546139.09,54613.91,46961.96,Medium Activity,Medium Spender
C04492,Chanchal Chakrabarti,63,Female,Doctor,182174.0,8,269217.72,33652.21,25146.78,Low Activity,Low Spender
C04493,Amrita Varma,29,Male,Teacher,73520.0,10,500531.12,50053.11,58159.38,Medium Activity,Medium Spender
C04494,Bahadurjit Lall,44,Female,Student,60351.0,11,591644.97,53785.91,60128.83,Medium Activity,High Spender
C04495,Balveer Gaba,65,Male,Business Owner,144185.0,9,377070.33,41896.7,45240.81,Medium Activity,Low Spender
C04496,Mohammed Chauhan,45,Male,Business Owner,118182.0,10,565995.19,56599.52,62489.74,Medium Activity,Medium Spender
C04497,Onkar Shroff,23,Male,Student,48449.0,12,580952.25,48412.69,44137.8,Medium Activity,High Spender
C04498,Om Gara,26,Male,Doctor,39192.0,7,323763.0,46251.86,49028.69,Low Activity,Low Spender
C04499,Varsha Sarna,30,Female,Teacher,133932.0,7,340226.32,48603.76,45816.59,Low Activity,Low Spender
C04500,Jeevika Bansal,35,Male,Accountant,156383.0,6,273885.42,45647.57,27773.23,Low Activity,Low Spender
C04501,Arjun Guha,56,Female,Sales Executive,61260.0,13,712703.22,54823.32,62270.71,Medium Activity,High Spender
C04502,Warda Radhakrishnan,59,Male,Sales Executive,131381.0,9,472311.58,52479.06,61627.18,Medium Activity,Medium Spender
C04503,George Sani,32,Female,Accountant,102766.0,13,581039.53,44695.35,41789.46,Medium Activity,High Spender
C04504,Meera Seshadri,37,Male,Software Engineer,71450.0,9,548023.74,60891.53,62911.11,Medium Activity,Medium Spender
C04505,Nicholas Mander,46,Female,Student,160364.0,8,416422.1,52052.76,47266.16,Low Activity,Medium Spender
C04506,Yahvi Pingle,50,Male,Other,50237.0,8,604594.75,75574.34,80918.55,Low Activity,High Spender
C04507,Aarnav Chahal,65,Male,Software Engineer,80224.0,9,475449.71,52827.75,52493.92,Medium Activity,Medium Spender
C04508,Keya Buch,65,Male,Farmer,145651.0,10,380216.34,38021.63,29523.14,Medium Activity,Low Spender
C04509,Harsh Gandhi,46,Male,Software Engineer,155778.0,8,346192.36,43274.04,43107.01,Low Activity,Low Spender
C04510,Faris Bhargava,32,Male,Business Owner,83041.0,13,627095.48,48238.11,49605.58,Medium Activity,High Spender
C04511,William Mohanty,24,Male,Doctor,161296.0,8,315405.25,39425.66,37777.2,Low Activity,Low Spender
C04512,Aahana Bal,56,Male,Government Employee,157645.0,10,625439.17,62543.92,77486.37,Medium Activity,High Spender
C04513,Rajata Lala,55,Male,Accountant,88456.0,14,738502.77,52750.2,45990.46,Medium Activity,High Spender
C04514,Eshana Bir,42,Male,Business Owner,31539.0,15,489471.45,32631.43,27463.06,Medium Activity,Medium Spender
C04515,Ekansh Narang,48,Female,Doctor,56624.0,11,560286.46,50935.13,58072.82,Medium Activity,Medium Spender
C04516,Xiti Mall,35,Male,Farmer,58750.0,11,487828.69,44348.06,34868.59,Medium Activity,Medium Spender
C04517,Kashvi Pai,60,Female,Teacher,130656.0,9,643975.02,71552.78,81696.69,Medium Activity,High Spender
C04518,Aashi Patla,61,Male,Government Employee,140821.0,7,297790.11,42541.44,40008.07,Low Activity,Low Spender
C04519,Pranav Tiwari,31,Female,Government Employee,27853.0,11,589328.35,53575.3,52709.48,Medium Activity,High Spender
C04520,Fariq Char,23,Male,Software Engineer,194294.0,9,425425.88,47269.54,39169.82,Medium Activity,Medium Spender
C04521,Chandresh Palla,65,Male,Software Engineer,41924.0,12,614388.15,51199.01,60802.61,Medium Activity,High Spender
C04522,Darika Nair,41,Male,Other,41250.0,14,969173.19,69226.66,79102.3,Medium Activity,High Spender
C04523,Eiravati Shanker,26,Male,Sales Executive,45758.0,11,517335.64,47030.51,56786.97,Medium Activity,Medium Spender
C04524,Ekta Contractor,49,Female,Software Engineer,185372.0,8,398313.67,49789.21,49445.39,Low Activity,Low Spender
C04525,Joshua Shetty,59,Male,Business Owner,112625.0,8,362981.84,45372.73,33662.82,Low Activity,Low Spender
C04526,Urishilla Agarwal,41,Female,Teacher,152125.0,18,1198996.26,66610.9,75732.06,High Activity,High Spender
C04527,Arin Buch,62,Female,Accountant,88368.0,15,581512.24,38767.48,35601.23,Medium Activity,High Spender
C04528,Lavanya Jaggi,31,Male,Farmer,58782.0,9,513387.37,57043.04,57433.77,Medium Activity,Medium Spender
C04529,Bhavini Vohra,59,Female,Accountant,148749.0,10,563512.25,56351.22,65608.52,Medium Activity,Medium Spender
C04530,Kritika Dasgupta,54,Male,Business Owner,66065.0,8,581600.31,72700.04,83284.18,Low Activity,High Spender
C04531,Jhalak Sahota,39,Male,Government Employee,119469.0,10,564415.06,56441.51,58455.86,Medium Activity,Medium Spender
C04532,Owen Virk,51,Male,Farmer,133951.0,15,480946.88,32063.13,34849.77,Medium Activity,Medium Spender
C04533,Reva Tiwari,50,Male,Software Engineer,177079.0,13,818422.38,62955.57,73001.98,Medium Activity,High Spender
C04534,Gopal Loke,24,Male,Accountant,84385.0,9,518664.04,57629.34,52745.55,Medium Activity,Medium Spender
C04535,Nilima Barman,45,Female,Government Employee,43249.0,14,800573.07,57183.79,57103.11,Medium Activity,High Spender
C04536,Samaksh Gola,44,Female,Farmer,59310.0,7,333412.31,47630.33,54081.96,Low Activity,Low Spender
C04537,Ayushman Kalla,46,Female,Other,52228.0,8,400606.49,50075.81,43051.46,Low Activity,Low Spender
C04538,Tejas Anne,36,Female,Business Owner,90624.0,13,716209.69,55093.05,52895.62,Medium Activity,High Spender
C04539,Yashoda Chana,53,Male,Government Employee,116879.0,8,481937.14,60242.14,56583.42,Low Activity,Medium Spender
C04540,Azad Nagy,63,Male,Government Employee,101297.0,13,649623.54,49971.04,50391.05,Medium Activity,High Spender
C04541,Nathaniel Pal,31,Female,Software Engineer,164845.0,11,688522.62,62592.97,60767.49,Medium Activity,High Spender
C04542,Vedika Badal,23,Female,Software Engineer,126622.0,9,480411.78,53379.09,53782.75,Medium Activity,Medium Spender
C04543,Nandini Ganguly,34,Male,Student,177837.0,7,269000.96,38428.71,28584.95,Low Activity,Low Spender
C04544,Abhimanyu Pandya,60,Female,Other,113081.0,14,580098.13,41435.58,35430.12,Medium Activity,High Spender
C04545,Prisha Kala,22,Male,Business Owner,36912.0,12,670698.11,55891.51,45110.92,Medium Activity,High Spender
C04546,Rachana Sem,24,Female,Software Engineer,52089.0,8,360079.18,45009.9,42134.5,Low Activity,Low Spender
C04547,Chanakya Shroff,46,Female,Farmer,52575.0,9,404724.59,44969.4,41747.97,Medium Activity,Low Spender
C04548,Neel Dhingra,56,Male,Accountant,183991.0,7,382544.29,54649.18,52515.44,Low Activity,Low Spender
C04549,Janani Gera,37,Male,Farmer,144162.0,8,526420.82,65802.6,64804.2,Low Activity,Medium Spender
C04550,Ucchal Nanda,52,Male,Farmer,70818.0,7,451820.53,64545.79,64868.53,Low Activity,Medium Spender
C04551,Vihaan Jaggi,45,Male,Farmer,189801.0,12,513437.51,42786.46,50147.0,Medium Activity,Medium Spender
C04552,Madhavi Pingle,25,Female,Accountant,83498.0,7,206202.15,29457.45,28332.78,Low Activity,Low Spender
C04553,Inaya Jayaraman,30,Male,Business Owner,124879.0,13,699411.28,53800.87,58431.86,Medium Activity,High Spender
C04554,Damyanti Chand,60,Female,Business Owner,156766.0,9,658481.93,73164.66,81480.97,Medium Activity,High Spender
C04555,William Rajagopal,57,Female,Student,98010.0,9,489663.35,54407.04,46088.36,Medium Activity,Medium Spender
C04556,Yashoda Dasgupta,31,Male,Doctor,130047.0,11,415492.92,37772.08,30615.09,Medium Activity,Medium Spender
C04557,Rajeshri More,29,Female,Farmer,132954.0,13,680918.97,52378.38,54898.36,Medium Activity,High Spender
C04558,Agastya Balakrishnan,34,Male,Accountant,86020.0,12,611304.19,50942.02,61411.38,Medium Activity,High Spender
C04559,Yatin Kara,26,Female,Software Engineer,122284.0,8,288141.34,36017.67,33198.23,Low Activity,Low Spender
C04560,Parth Borde,39,Female,Business Owner,112976.0,9,407176.21,45241.8,50013.43,Medium Activity,Low Spender
C04561,Rudra Bath,44,Female,Software Engineer,68913.0,12,594511.32,49542.61,47094.94,Medium Activity,High Spender
C04562,Avni Chauhan,46,Male,Government Employee,109110.0,9,520433.02,57825.89,62483.01,Medium Activity,Medium Spender
C04563,Aarini Thakkar,55,Male,Accountant,70245.0,11,565243.81,51385.8,57076.34,Medium Activity,Medium Spender
C04564,Henry Jani,22,Male,Sales Executive,118899.0,10,556694.04,55669.4,45658.87,Medium Activity,Medium Spender
C04565,Aarini Kala,40,Female,Accountant,96179.0,8,431136.03,53892.0,51210.47,Low Activity,Medium Spender
C04566,Peter Handa,53,Male,Doctor,48564.0,7,376758.23,53822.6,46770.15,Low Activity,Low Spender
C04567,Urvi Muni,44,Male,Farmer,151326.0,10,587732.36,58773.24,62705.43,Medium Activity,High Spender
C04568,Barkha Sundaram,54,Male,Accountant,106914.0,14,689116.26,49222.59,52922.89,Medium Activity,High Spender
C04569,Quincy Bhandari,29,Female,Other,36129.0,12,726214.64,60517.89,60309.54,Medium Activity,High Spender
C04570,Guneet Salvi,64,Female,Software Engineer,95942.0,8,464980.56,58122.57,61774.72,Low Activity,Medium Spender
C04571,Varenya Ranganathan,64,Male,Accountant,82604.0,12,583329.28,48610.77,55477.05,Medium Activity,High Spender
C04572,Anthony Lalla,34,Male,Doctor,113077.0,10,483269.39,48326.94,61024.44,Medium Activity,Medium Spender
C04573,Aachal Venkataraman,33,Female,Other,102594.0,15,814190.79,54279.39,64677.48,Medium Activity,High Spender
C04574,Laban Reddy,28,Female,Doctor,57071.0,10,617660.97,61766.1,62851.05,Medium Activity,High Spender
C04575,Yachana Oak,27,Male,Teacher,177248.0,8,368750.8,46093.85,56331.58,Low Activity,Low Spender
C04576,Brinda Magar,50,Female,Teacher,162705.0,12,486254.98,40521.25,29635.68,Medium Activity,Medium Spender
C04577,Oviya Wable,24,Male,Doctor,175534.0,12,657807.31,54817.28,51763.52,Medium Activity,High Spender
C04578,Vedant Bhavsar,26,Male,Sales Executive,76828.0,10,586431.76,58643.18,68578.11,Medium Activity,High Spender
C04579,Jeet Dayal,29,Female,Government Employee,79170.0,7,449721.63,64245.95,73413.5,Low Activity,Medium Spender
C04580,Ekta Arya,23,Female,Software Engineer,40143.0,9,353250.65,39250.07,22976.11,Medium Activity,Low Spender
C04581,Vasana Trivedi,26,Female,Government Employee,122063.0,12,701991.59,58499.3,59145.74,Medium Activity,High Spender
C04582,Jeevika Merchant,27,Female,Farmer,126744.0,13,595922.02,45840.16,43559.99,Medium Activity,High Spender
C04583,Ekantika Date,56,Male,Software Engineer,68451.0,8,380766.91,47595.86,50750.88,Low Activity,Low Spender
C04584,Isaac Varkey,34,Male,Software Engineer,173640.0,11,491729.58,44702.69,45294.39,Medium Activity,Medium Spender
C04585,Madhavi Rajagopalan,27,Female,Student,49363.0,15,741957.5,49463.83,58700.07,Medium Activity,High Spender
C04586,Garima Bose,56,Male,Other,157329.0,12,562750.02,46895.84,40569.18,Medium Activity,Medium Spender
C04587,Riya Nayak,21,Male,Student,107517.0,8,361221.78,45152.72,41549.07,Low Activity,Low Spender
C04588,Advika Wagle,51,Female,Accountant,94356.0,10,537238.65,53723.87,52218.71,Medium Activity,Medium Spender
C04589,Chameli Mohanty,59,Male,Student,20805.0,14,694774.26,49626.73,44422.78,Medium Activity,High Spender
C04590,Kala Bhagat,60,Male,Student,116444.0,11,545039.3,49549.03,44008.93,Medium Activity,Medium Spender
C04591,Veer Mohanty,60,Female,Business Owner,35189.0,7,425128.28,60732.61,60381.37,Low Activity,Medium Spender
C04592,Zarna Bahri,25,Female,Other,38589.0,12,543692.18,45307.68,44474.56,Medium Activity,Medium Spender
C04593,Waida Solanki,28,Female,Teacher,161355.0,11,589628.52,53602.59,61218.67,Medium Activity,High Spender
C04594,Aachal Sen,39,Male,Doctor,124071.0,8,554764.68,69345.59,71678.58,Low Activity,Medium Spender
C04595,Thomas Sengupta,54,Female,Government Employee,26914.0,9,423817.96,47090.88,55465.95,Medium Activity,Medium Spender
C04596,Ranbir Kari,58,Male,Student,71040.0,10,558253.19,55825.32,57608.72,Medium Activity,Medium Spender
C04597,Sarthak Krishnamurthy,31,Male,Doctor,179008.0,9,575772.75,63974.75,69996.4,Medium Activity,High Spender
C04598,Dalaja Prabhakar,59,Male,Teacher,82951.0,8,387848.96,48481.12,41411.07,Low Activity,Low Spender
C04599,Tamanna Narain,49,Female,Government Employee,108524.0,14,719346.91,51381.92,50533.62,Medium Activity,High Spender
C04600,Hemani Sule,47,Male,Teacher,86885.0,13,630453.96,48496.46,38436.59,Medium Activity,High Spender
C04601,Jagdish Dasgupta,23,Female,Business Owner,156231.0,11,604669.1,54969.92,65259.74,Medium Activity,High Spender
C04602,Balveer Sura,55,Female,Software Engineer,116163.0,11,447589.72,40689.97,35858.61,Medium Activity,Medium Spender
C04603,Amruta Pandit,61,Male,Government Employee,82298.0,10,467601.4,46760.14,53476.63,Medium Activity,Medium Spender
C04604,Champak Chowdhury,52,Female,Student,134129.0,17,1012716.32,59571.55,70386.03,High Activity,High Spender
C04605,Mitesh Murty,23,Male,Teacher,53760.0,5,219129.1,43825.82,32780.2,Low Activity,Low Spender
C04606,Zehaan Sharaf,48,Male,Software Engineer,70577.0,10,523895.88,52389.59,49114.27,Medium Activity,Medium Spender
C04607,Tanveer Chauhan,24,Male,Government Employee,122390.0,8,390097.57,48762.2,54392.27,Low Activity,Low Spender
C04608,Pahal Banik,46,Male,Software Engineer,121262.0,11,363706.13,33064.19,24168.93,Medium Activity,Low Spender
C04609,Theodore Kibe,30,Female,Teacher,103985.0,10,374270.77,37427.08,38483.77,Medium Activity,Low Spender
C04610,Turvi Gaba,34,Male,Business Owner,77305.0,9,322142.48,35793.61,21462.87,Medium Activity,Low Spender
C04611,Chaitaly Pal,37,Female,Government Employee,33645.0,4,137246.6,34311.65,27406.89,Low Activity,Low Spender
